MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
75,4,4.465908119,17673.5,2,1,4,3,0,4,3,17,2,2,0,3,7,8.913740476,1880.659096,2002,1,1,5,5,2,0,3,3,0,4,4,2,2,0.693147181,2,1470,1470,1,5,1,4,1675,7.505492275,2747.625,0,0,3,0,1.098612289,1,4,10,7,6,6,2,1.098612289,6.768493212,4,3,5.710427017,1.386294361,1,5,2008,9,6,295000
20,3,4.382026635,10386,2,1,4,3,0,4,3,5,2,2,0,2,8,5,2004,2005,1,1,5,5,3,5.505331536,4,3,2,5,4,2,7,7.288927695,2,536,2000,1,5,1,4,2000,4.700480366,2000,1,0,2,0,1.098612289,1,4,8,7,1,6,4,1.098612289,6.788971743,4,3,5.123963979,1.386294361,1,7,2007,9,6,305900
60,3,4.753590191,13474,2,1,4,3,0,4,3,20,1,2,0,5,7,5,1990,1991,1,1,6,10,1,5.505331536,4,3,1,5,4,2,6,6.551080335,2,0,700,1,4,1,4,1122,7.021976423,2243,1,0,2,1,1.386294361,1,4,8,7,4,6,3,1.098612289,6.6147256,4,3,4.844187086,3.784189634,1,6,2007,9,6,225000
50,4,3.044522438,7920,2,3,3,3,0,4,3,9,0,2,0,0,6,7,1920,1950,1,1,8,8,2,0,3,2,1,4,4,2,2,0.693147181,2,319,319,1,3,1,0,1035,5.916202063,1406,0,0,1,0,1.098612289,1,2,6,7,1,1,1,0,5.075173815,1,1,2.48490665,4.9698133,4,3,2008,9,6,89500
30,3,3.044522438,12342,2,1,3,3,0,4,3,7,2,2,0,2,4,5,1940,1950,1,1,12,13,2,0,3,3,1,4,4,2,5,5.568344504,2,599,861,1,5,1,4,861,4.700480366,861,0,0,1,0,0,1,3,4,7,1,2,2,0.693147181,6.289715571,4,3,5.062595033,1.386294361,1,3,2009,9,6,82500
20,3,4.49980967,12378,2,1,3,3,0,4,3,16,2,2,0,2,9,5,2003,2004,1,1,12,13,2,0,4,3,2,6,4,5,7,7.149916836,2,622,1896,1,5,1,4,1944,4.700480366,1944,1,0,2,0,1.098612289,1,5,8,7,6,6,4,1.098612289,6.562444094,4,3,5.33753808,5.135798437,1,11,2006,9,6,340037.5
60,3,3.044522438,7685,2,1,3,3,0,4,3,8,2,2,0,5,6,5,1993,1994,1,1,6,6,1,4.718498871,3,3,2,5,4,2,6,6.249975242,2,179,697,1,4,1,4,697,6.689599269,1501,0,0,2,1,1.098612289,1,4,6,7,4,6,4,0.693147181,6.040254711,4,3,5.247024072,4.143134726,1,5,2006,9,6,165600
20,3,3.912023005,8000,2,1,4,3,0,4,3,12,2,2,0,2,6,6,1948,2002,1,1,12,13,2,0,3,4,1,4,4,2,6,6.522092798,2,292,972,1,5,1,4,972,4.700480366,972,1,0,1,0,0.693147181,1,3,5,7,5,2,2,0,5.480638923,4,3,2.48490665,1.386294361,1,5,2009,9,6,132000
190,4,4.17438727,7800,2,1,4,3,0,4,3,17,0,2,1,0,5,7,1939,1950,1,1,8,8,2,0,3,3,1,5,4,3,4,6.228511004,2,286,793,1,3,1,4,793,5.783825182,1118,1,0,1,0,1.098612289,1,3,5,7,5,2,2,0.693147181,6.01615716,4,3,2.48490665,1.386294361,4,5,2006,9,6,119900
20,3,4.901564199,17673.5,2,1,1,2,0,4,1,23,2,2,0,2,7,5,1965,1965,3,1,3,3,2,0,3,3,1,5,4,5,6,7.119635638,4,80,2052,2,3,1,4,2036,4.700480366,2036,2,0,2,0,1.098612289,1,3,8,7,5,6,3,0.693147181,6.240275845,4,3,2.48490665,1.386294361,1,6,2009,9,6,340037.5
70,4,4.094344562,9600,2,3,4,3,0,4,3,17,2,2,0,5,7,7,1925,1990,1,1,13,14,2,0,3,3,0,4,5,2,3,2.772588722,2,712,728,1,5,1,4,832,6.695798917,1641,0,1,1,1,1.098612289,1,5,6,7,5,2,2,0.693147181,6.302618976,3,3,2.48490665,1.386294361,1,8,2006,9,6,178000
60,3,4.262679877,7795,2,1,3,3,0,4,3,8,2,2,0,5,7,5,2004,2005,1,1,12,13,2,0,4,3,2,5,4,2,7,6.052089169,2,291,716,1,5,1,4,716,6.573680167,1432,1,0,2,1,1.098612289,1,4,6,7,5,6,4,0.693147181,6.068425588,4,3,4.605170186,3.931825633,1,7,2009,9,6,188500
60,3,4.543294782,13005,2,1,3,3,0,0,3,14,2,2,0,5,7,7,1980,1980,1,1,5,5,1,5.627621114,4,3,1,5,4,2,7,6.539585956,2,153,845,1,3,1,4,1153,7.090076836,2353,1,0,2,1,1.386294361,1,5,10,7,4,6,3,0.693147181,6.182084907,4,3,5.66296048,5.135798437,5,8,2009,9,6,260000
60,1,4.317488114,9000,2,1,4,3,0,4,3,21,2,2,0,5,8,5,2006,2006,1,1,12,13,2,0,4,3,2,5,4,4,2,0.693147181,2,1088,1088,1,5,1,4,1088,6.769641977,1959,0,0,2,1,1.098612289,1,4,8,7,5,6,3,1.098612289,6.844016438,4,3,5.33753808,3.828641396,1,12,2007,9,6,270000
60,3,4.49980967,9900,2,1,4,2,0,4,2,15,2,2,0,5,7,5,1993,1993,1,1,6,6,1,5.545177444,4,3,2,5,4,5,7,6.894670039,2,360,1347,1,5,1,4,1372,7.149916836,2646,1,0,2,1,1.386294361,1,4,9,7,4,6,3,1.098612289,6.486160789,4,3,5.828945618,4.094344562,1,4,2009,9,6,260000
80,3,3.044522438,14115,2,1,4,3,0,4,3,14,2,2,0,7,7,5,1980,1980,1,1,9,10,1,5.416100402,3,3,1,5,4,4,7,6.943122423,2,336,1372,1,3,1,4,1472,4.700480366,1472,1,0,2,0,1.098612289,1,3,6,7,4,6,2,0.693147181,6.376726948,4,3,5.451038454,3.871201011,1,6,2009,9,6,187500
60,3,4.709530201,16259,2,1,4,3,0,0,3,16,2,2,0,5,9,5,2006,2006,1,1,12,13,3,5.913503006,3,3,2,6,5,4,2,0.693147181,2,1249,1249,1,5,1,4,1249,7.205635176,2596,0,0,3,1,1.386294361,1,4,9,7,1,6,3,1.098612289,6.733401892,4,3,5.480638923,5.036952602,1,9,2006,7,1,340037.5
60,3,4.59511985,12099,2,1,3,3,0,4,3,16,2,2,0,5,8,5,2004,2004,1,1,12,13,1,5.96100534,4,3,2,6,4,4,7,6.877296071,2,166,1136,1,5,1,4,1136,7.194436851,2468,1,0,2,1,1.386294361,1,4,10,7,5,4,4,1.098612289,6.770789424,4,3,5.214935758,5.036952602,1,6,2007,9,6,340037.5
60,3,4.454347296,10380,2,1,3,3,0,4,3,20,2,2,0,5,7,5,1986,1987,1,1,9,10,1,5.147494477,4,3,1,4,4,5,3,3.33220451,6,0,1502,1,5,1,4,1553,7.070724107,2730,1,0,2,1,1.386294361,1,4,8,7,4,6,4,0.693147181,6.356107661,4,3,5.303304908,4.564348191,4,8,2007,9,6,301000
20,4,3.891820298,5820,2,1,4,3,0,4,3,17,2,2,0,2,3,8,1955,2005,1,1,12,13,2,0,3,4,1,4,4,2,6,5.545177444,2,906,1162,1,5,1,4,1163,4.700480366,1163,1,0,1,0,1.098612289,1,3,6,7,1,6,2,0,5.393627546,3,3,4.955827058,4.584967479,1,7,2006,9,6,126175
80,3,4.564348191,11275,2,1,4,3,0,0,3,12,4,2,0,7,7,7,1967,2007,4,6,13,14,1,5.703782475,4,4,1,5,4,2,2,0.693147181,2,710,710,1,5,1,4,1898,6.98471632,2747.625,0,0,2,1,1.504077397,1,4,11,7,5,4,4,0.693147181,6.335054251,4,3,5.480638923,1.386294361,1,6,2010,9,6,242000
45,4,3.912023005,5000,2,1,4,3,0,4,3,9,5,2,0,1,5,6,1941,1950,1,1,8,8,2,0,3,3,1,4,4,4,5,4.753590191,2,604,720,1,1,0,1,803,4.700480366,803,0,0,1,0,0.693147181,1,3,5,7,1,2,2,0.693147181,5.886104031,4,3,2.48490665,1.386294361,1,12,2007,9,6,87000
120,3,3.465735903,10846,2,1,3,3,0,1,3,24,2,2,4,2,8,5,1993,1993,1,1,3,3,2,0,4,3,2,5,4,5,7,7.389563954,2,100,1719,1,5,1,4,1719,4.700480366,1719,2,0,1,1,0,1,4,6,7,5,6,4,0.693147181,6.159095388,4,3,4.804021045,3.401197382,1,5,2008,5,6,324000
20,3,4.382026635,11600,2,1,4,3,0,4,3,12,2,2,0,2,6,5,1960,1960,3,1,13,14,1,5.164785974,3,3,1,4,4,2,4,6.336825731,2,818,1383,1,3,1,4,1383,4.700480366,1383,0,0,1,1,1.098612289,1,3,7,7,1,6,3,0,5.676753802,4,3,2.48490665,3.80666249,1,4,2006,9,6,145250
75,3,3.044522438,11888,2,2,3,0,0,4,3,3,4,2,0,4,6,6,1916,1994,1,1,13,15,2,0,3,3,0,4,4,2,2,0.693147181,2,844,844,1,4,0,0,1445,6.535241271,2134,0,0,2,0,1.504077397,1,4,10,7,1,2,2,0.693147181,6.089044875,4,3,2.48490665,4.094344562,1,7,2009,9,6,214500
70,4,4.094344562,6402,2,1,4,3,0,0,3,9,2,2,0,5,5,5,1920,1950,1,1,13,15,2,0,3,3,2,4,4,3,2,0.693147181,2,596,596,1,3,0,4,596,6.390240667,1192,0,0,1,0,1.098612289,1,3,6,7,1,2,2,0,5.241747015,3,1,2.48490665,1.386294361,3,7,2009,9,6,78000
90,3,3.044522438,10624,2,1,3,3,0,4,3,12,2,2,2,2,5,4,1964,1964,1,1,6,6,1,4.430816799,3,3,1,4,4,2,7,3.688879454,4,1424,1728,1,3,1,4,1728,4.700480366,1728,0,1,2,0,1.504077397,2,3,10,7,1,2,2,0,5.863631176,4,3,5.043425117,1.386294361,1,11,2007,9,6,119000
20,3,4.248495242,8176,2,1,4,3,0,4,3,12,2,2,0,2,5,6,1958,1992,1,1,13,14,2,0,3,3,1,4,4,2,4,6.74051936,2,210,1056,1,2,1,4,1056,4.700480366,1056,1,0,1,0,1.098612289,1,3,6,7,1,6,3,0,5.730099783,4,3,2.48490665,1.386294361,1,8,2007,9,6,139000
20,3,4.442651256,10655,2,1,3,3,0,4,3,16,2,2,0,2,8,5,2003,2004,1,1,12,13,1,5.690359454,4,3,2,5,4,2,7,7.02464903,1,1603,2052,1,5,1,4,1629,4.700480366,1629,1,0,2,0,1.098612289,1,4,7,7,5,6,3,1.098612289,6.779921907,4,3,2.48490665,1.386294361,1,10,2009,9,6,284000
120,4,4.077537444,8198,2,1,4,3,0,3,3,16,2,2,4,2,7,5,2004,2004,1,1,12,13,3,4.983606622,4,3,2,5,4,4,7,6.579251212,2,638,1358,1,5,1,4,1358,4.700480366,1358,1,0,2,0,0.693147181,1,4,6,7,5,6,3,0.693147181,6.182084907,4,3,5.257495372,3.401197382,1,7,2008,9,6,207000
60,3,4.077537444,9042,2,1,3,3,0,4,3,8,2,2,0,5,6,5,1998,1998,1,1,12,13,2,0,3,3,2,5,4,5,7,6.719013154,2,115,943,1,4,1,4,943,6.543911846,1638,1,0,2,1,1.098612289,1,3,7,7,4,6,4,0.693147181,6.156978986,4,3,4.605170186,3.63758616,1,7,2008,9,6,192000
190,3,3.044522438,17673.5,3,1,3,1,0,0,1,23,2,2,1,0,5,6,1965,1965,1,1,9,10,2,0,3,3,1,4,4,5,6,7.13009851,5,103,1499,1,5,1,4,1619,5.117993812,1786,2,0,2,0,1.098612289,1,3,7,7,5,6,4,0.693147181,6.270988432,4,3,6.040254711,1.386294361,1,8,2008,9,6,228950
20,3,4.454347296,14157,2,1,3,1,0,0,3,22,2,2,0,2,9,5,2005,2006,3,1,12,13,3,5.298317367,4,3,2,6,4,5,7,7.13009851,2,673,1922,1,5,1,4,1922,4.700480366,1922,1,0,2,0,1.098612289,1,4,8,7,5,6,4,1.098612289,6.516193076,4,3,5.18178355,3.931825633,1,7,2007,9,6,340037.5
20,3,4.248495242,9135,2,1,4,3,0,4,3,5,2,2,0,2,7,5,2002,2003,1,1,12,13,1,4.727387819,4,3,2,5,4,4,7,6.697034248,2,726,1536,1,5,1,4,1536,4.700480366,1536,1,0,2,0,1.098612289,1,4,7,7,1,6,3,0.693147181,6.276643489,4,3,5.257495372,4.304065093,1,12,2008,9,6,214000
20,3,4.510859507,14145,2,1,4,3,0,0,3,14,2,2,0,2,7,7,1984,1998,1,1,13,14,2,0,4,3,1,5,4,3,6,5.361292166,2,995,1208,1,5,1,4,1621,4.700480366,1621,1,0,2,0,1.098612289,1,4,8,7,1,6,3,0.693147181,6.086774727,4,3,4.682131227,3.80666249,1,5,2006,9,6,202500
20,3,4.189654742,12400,2,1,3,3,0,4,3,12,1,2,0,2,6,7,1958,1998,3,1,13,14,1,5.170483995,3,3,1,4,3,2,4,6.371611847,2,630,1215,1,3,1,0,1215,4.700480366,1215,0,0,1,0,1.098612289,1,3,6,7,1,6,2,0,5.693732139,4,3,2.48490665,1.386294361,1,6,2009,9,6,155000
60,3,4.442651256,14191,2,1,4,3,0,4,3,23,2,2,0,5,8,5,2002,2002,1,1,12,13,2,0,4,3,2,5,4,2,2,0.693147181,2,967,967,1,5,1,4,993,6.818924065,1908,0,0,2,1,1.386294361,1,4,9,7,1,6,4,0.693147181,6.06610809,4,3,4.905274778,1.386294361,1,4,2010,9,6,202900
20,2,4.094344562,8400,2,1,4,3,0,4,3,20,1,2,0,2,4,4,1950,1950,1,1,13,0,2,0,2,2,1,4,3,2,2,0.693147181,2,721,721,1,4,1,4,841,4.700480366,841,0,0,1,0,0.693147181,1,3,4,7,1,3,2,0,5.683579767,4,1,5.521460918,1.386294361,1,9,2009,9,6,82000
90,3,3.044522438,8544,2,1,4,3,0,4,3,12,2,2,2,2,3,4,1949,1950,1,1,11,12,1,5.828945618,3,3,3,1,1,1,1,0.693147181,1,0,42,5,2,0,0,1040,4.700480366,1040,0,0,2,0,0.693147181,2,3,6,7,1,2,2,0.693147181,5.991464547,4,3,2.48490665,1.386294361,1,5,2006,9,6,87500
120,3,4.143134726,8849,2,1,3,3,0,4,3,16,2,2,4,2,9,5,2005,2005,3,1,8,8,1,6.037274083,5,3,2,6,4,2,7,3.33220451,2,1656,1684,1,5,1,4,1684,4.700480366,1684,0,0,2,0,0.693147181,1,5,6,7,6,6,3,0.693147181,6.335054251,4,3,6.040254711,4.276666119,1,7,2008,9,6,266000
160,4,3.583518938,2592,2,1,4,3,0,4,3,10,2,2,4,5,5,3,1976,1976,1,1,5,5,2,0,3,3,1,5,4,2,4,4.859812404,5,175,536,1,3,1,4,536,6.356107661,1112,0,0,1,1,1.098612289,1,3,4,7,1,6,2,0,5.81711116,4,3,5.204006687,1.386294361,1,4,2010,9,6,85000
50,3,4.17438727,6435,2,1,4,3,0,4,3,3,6,2,0,0,6,5,1939,1950,1,1,8,8,2,0,3,3,0,4,4,2,2,0.693147181,2,972,972,1,4,1,4,972,6.405228458,1577,0,0,1,0,1.098612289,1,2,6,7,5,2,2,0,5.743003188,4,3,2.48490665,1.386294361,1,10,2006,9,6,140200
20,3,3.044522438,12772,2,1,3,3,0,1,3,12,2,2,0,2,6,8,1960,1998,3,1,8,8,2,0,3,4,1,4,4,3,5,6.210600077,2,460,958,1,3,1,4,958,4.700480366,958,0,0,1,0,0.693147181,1,3,5,7,1,6,3,0,5.707110265,4,3,2.48490665,1.386294361,1,4,2007,9,6,151500
20,3,3.044522438,17600,2,1,3,3,0,4,3,12,2,2,0,2,6,5,1960,1960,1,1,13,14,1,3.401197382,3,3,1,4,4,2,5,7.146772179,2,208,1478,1,5,1,0,1478,4.700480366,1478,1,0,2,0,1.098612289,1,3,6,7,5,6,2,0.693147181,6.210600077,4,3,2.48490665,3.688879454,1,12,2009,9,6,157500
160,3,3.583518938,2448,2,1,4,3,0,4,3,16,2,2,3,5,7,5,2003,2004,1,1,12,15,3,4.663439094,4,3,2,5,4,2,7,6.350885717,2,191,764,1,5,1,4,764,6.759255271,1626,1,0,2,1,0.693147181,1,4,6,7,1,4,3,0.693147181,6.161207322,4,3,2.48490665,3.295836866,1,10,2008,9,6,154000
60,3,4.025351691,17673.5,2,1,2,3,0,4,3,16,2,2,0,5,9,5,2005,2006,3,1,5,5,1,6.037274083,5,3,2,6,4,2,7,7.251344983,2,438,1848,1,5,1,4,1848,6.779921907,2728,1,0,2,1,1.386294361,1,5,10,7,6,6,4,1.098612289,6.559615237,4,3,2.48490665,1.386294361,1,4,2006,7,1,340037.5
120,3,4.219507705,7820,2,1,3,3,0,4,3,16,2,2,4,2,9,5,2007,2007,3,1,8,8,1,5.891644212,5,3,2,6,4,2,2,0.693147181,2,1685.5,1869,1,5,1,4,1869,4.700480366,1869,0,0,2,0,0.693147181,1,5,6,7,5,6,3,0.693147181,6.424869024,4,3,5.347107531,3.988984047,1,12,2007,7,1,318061
120,3,3.044522438,5271,2,1,3,2,0,4,2,4,2,2,0,2,7,5,1986,1986,1,1,13,14,2,0,3,3,2,5,4,5,7,6.986566459,2,371,1453,1,4,1,4,1453,4.700480366,1453,1,0,1,1,0.693147181,1,4,6,7,4,6,3,0.693147181,6.098074282,4,3,2.48490665,4.382026635,1,12,2006,9,5,190000
50,3,4.094344562,9084,2,1,4,3,0,4,3,7,0,2,0,0,5,6,1941,1950,1,1,12,13,2,0,3,3,1,4,3,3,3,5.463831805,4,0,616,1,3,0,4,616,6.204557763,1111,0,1,1,0,1.098612289,1,3,5,7,1,2,2,0,5.298317367,4,3,3.871201011,1.386294361,1,3,2008,4,6,95000
30,4,4.094344562,8520,2,1,4,3,0,4,3,17,2,2,0,2,6,8,1928,2003,1,1,12,13,2,0,3,4,0,4,4,2,2,0.693147181,2,624,624,1,4,1,4,720,4.700480366,720,0,0,1,0,0.693147181,1,3,5,7,1,2,2,0.693147181,6.182084907,4,3,4.663439094,1.386294361,1,5,2010,9,6,105900
50,3,4.094344562,8400,2,1,4,0,0,4,3,18,2,2,0,0,6,5,1940,2000,1,1,13,8,2,0,3,3,1,4,4,2,3,5.96100534,2,552,940,1,5,1,4,1192,5.998936562,1595,0,0,1,0,0.693147181,1,3,6,7,5,6,2,0,5.480638923,4,3,2.48490665,1.386294361,1,6,2006,9,6,140000
20,3,4.65396035,11249,2,1,2,3,0,4,3,5,2,2,0,2,6,5,1995,1995,1,1,12,13,2,0,4,4,2,5,5,2,6,5.811140993,5,322,1200,1,5,1,4,1200,4.700480366,1200,1,0,2,0,1.098612289,1,4,6,7,1,6,3,0.693147181,6.255750042,4,3,2.48490665,3.258096538,1,8,2007,9,6,177500
20,3,3.044522438,9248,2,1,3,3,0,4,3,8,2,2,0,2,6,6,1992,1992,1,1,6,6,1,4.663439094,3,3,2,5,4,2,7,6.327936784,2,598,1158,1,4,1,4,1167,4.700480366,1167,1,0,2,0,1.098612289,1,4,6,7,1,6,3,0.693147181,5.991464547,4,3,4.787491743,3.258096538,1,7,2009,9,6,173000
120,4,3.784189634,4224,2,1,4,3,0,4,3,10,2,2,4,2,5,5,1976,1976,1,1,5,5,2,0,3,3,2,5,4,2,6,6.773080376,2,268,1142,1,3,1,4,1142,4.700480366,1142,1,0,1,1,1.098612289,1,3,6,7,2,6,4,0.693147181,6.269096284,4,3,6.040254711,4.49980967,4,8,2007,9,6,134000
80,3,4.521788577,6930,2,1,3,3,0,4,3,4,2,2,0,7,5,4,1958,1958,3,1,13,7,1,4.787491743,3,3,1,4,4,4,5,5.703782475,4,468,1062,1,5,1,1,1352,4.700480366,1352,0,1,1,0,1.098612289,1,4,6,5,1,4,2,0,5.66296048,4,3,5.123963979,1.386294361,1,7,2006,9,5,130000
60,3,4.356708827,12011,2,1,3,3,0,1,3,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,6.037274083,4,3,2,5,4,4,7,6.862757913,2,130,1086,1,5,1,4,1086,6.7310181,1924,1,0,2,1,1.098612289,1,4,7,7,4,6,3,0.693147181,6.383506635,4,3,5.33753808,4.317488114,1,6,2006,9,6,280000
85,3,3.044522438,7540,2,1,3,3,0,1,3,11,2,2,0,6,6,6,1978,1978,1,1,12,13,2,0,3,3,1,5,4,4,7,6.650279049,2,115,888,1,5,1,4,912,4.700480366,912,1,0,1,0,0.693147181,1,3,5,7,4,6,3,0.693147181,6.152732695,4,3,2.48490665,1.386294361,4,6,2007,9,6,156000
50,3,3.044522438,9144,2,2,4,3,0,4,3,3,2,2,0,0,5,5,1940,1982,1,1,8,8,2,0,3,3,1,4,4,2,4,5.988961417,2,484,883,1,4,1,4,988,6.248042875,1505,1,0,1,0,1.098612289,1,3,8,7,1,2,2,0,5.480638923,4,1,2.48490665,1.386294361,1,7,2008,9,6,145000
85,3,4.158883083,7301,2,1,4,3,0,0,3,7,2,2,0,6,7,5,2003,2003,1,1,6,6,1,6.037274083,4,3,3,1,1,1,1,0.693147181,1,0,42,1,5,1,4,495,7.263329617,1922,0,0,3,0,1.386294361,1,4,7,7,6,4,3,0.693147181,6.510258341,4,3,2.48490665,1.386294361,1,7,2009,2,6,198500
160,4,3.044522438,1680,2,1,4,3,0,4,3,2,2,2,3,5,6,8,1972,2007,1,1,6,6,1,6.037274083,3,3,1,4,4,2,6,5.087596335,2,321,483,1,4,1,4,483,6.222576268,987,0,0,1,1,0.693147181,1,4,5,7,1,2,2,0,5.575949103,4,3,5.521460918,1.386294361,1,5,2009,9,6,118000
60,3,3.044522438,17673.5,2,1,3,3,0,2,3,14,2,2,0,5,6,5,1976,1976,1,1,6,6,1,4.787491743,3,3,2,5,4,3,7,6.568077911,2,84,796,1,3,1,4,790,6.66440902,1574,1,0,2,1,1.098612289,1,3,6,7,4,6,4,0.693147181,6.338594078,4,3,5.723585102,4.709530201,1,7,2006,9,6,190000
70,4,4.077537444,10690,2,1,4,3,0,4,3,9,2,2,0,5,5,7,1920,1997,3,1,12,13,2,0,3,4,1,4,3,2,4,6.12249281,2,216,672,1,4,1,0,672,6.510258341,1344,0,0,1,0,1.098612289,1,3,6,7,1,2,2,0,6.148468296,4,3,2.48490665,4.852030264,1,7,2009,9,6,147000
20,3,3.044522438,9500,2,1,3,3,0,4,3,12,2,2,0,2,6,5,1963,1963,1,1,9,10,1,5.509388337,3,3,1,5,4,2,5,6.411818268,2,785,1394,1,4,1,4,1394,4.700480366,1394,1,0,1,1,1.098612289,1,3,6,7,5,6,3,0.693147181,6.242223265,4,3,2.48490665,4.33073334,1,7,2009,9,6,159000
80,3,4.615120517,9150,2,1,3,3,0,0,3,12,2,2,0,7,6,5,1962,1962,1,5,9,10,1,5.720311777,3,3,1,5,4,5,7,5.916202063,2,728,1099,1,4,1,4,1431,4.700480366,1431,0,1,1,0,1.098612289,1,3,6,7,5,5,3,0,5.690359454,4,3,4.158883083,4.700480366,1,12,2008,9,6,165000
20,3,4.356708827,7800,2,1,4,3,0,4,3,12,2,2,0,2,5,6,1954,1954,1,1,6,6,1,5.298317367,3,3,2,4,4,2,3,6.29156914,2,728,1268,1,4,1,4,1268,4.700480366,1268,0,0,1,0,0.693147181,1,3,7,7,5,6,4,0,5.497168225,4,3,2.48490665,4.584967479,1,3,2010,9,6,132000
20,3,3.044522438,9830,2,1,3,3,0,0,3,12,2,2,0,2,5,7,1959,2006,1,1,13,14,2,0,3,4,1,4,4,2,6,4.276666119,4,733,1063,1,5,1,4,1287,4.700480366,1287,1,0,1,0,1.098612289,1,4,7,7,5,2,4,0.693147181,6.356107661,4,3,5.897153868,2.833213344,1,3,2010,9,6,162000
60,3,3.044522438,8121,2,1,3,3,0,4,3,8,2,2,0,5,6,5,2000,2000,1,1,12,13,2,0,3,3,2,5,4,2,2,0.693147181,2,953,953,1,5,1,4,953,6.56667243,1664,0,0,2,1,1.098612289,1,3,7,7,4,6,3,0.693147181,6.131226489,4,3,4.605170186,3.688879454,1,1,2006,9,6,172400
50,3,4.382026635,17120,2,1,4,3,0,4,3,4,1,2,0,0,4,4,1959,1959,1,1,14,10,2,0,3,3,1,1,1,1,1,0.693147181,1,0,42,1,3,1,4,1120,6.148468296,1588,0,0,2,0,1.386294361,1,3,7,5,5,2,4,0.693147181,6.522092798,4,1,2.48490665,4.077537444,1,7,2008,9,6,134432
120,3,3.912023005,7175,2,1,4,3,0,4,3,20,2,2,4,2,6,5,1984,1984,1,1,9,10,2,0,3,3,1,5,4,2,6,6.434546519,3,0,744,1,3,1,4,752,4.700480366,752,1,0,1,0,0.693147181,1,3,4,7,1,6,2,0,5.575949103,4,3,5.866468057,1.386294361,4,2,2010,9,6,125000
20,3,4.369447852,10634,2,1,4,3,0,4,3,12,2,2,0,2,5,6,1953,1953,1,1,8,8,2,0,3,3,2,4,4,2,5,6.059123196,3,0,608,1,3,1,4,1319,4.700480366,1319,1,0,1,0,1.098612289,1,3,5,5,1,6,2,0,5.598421959,4,3,4.189654742,1.386294361,3,11,2009,9,6,123000
60,3,4.17438727,8200,2,1,4,3,0,4,3,5,2,2,0,5,7,5,2003,2004,1,1,12,13,2,0,4,3,2,5,4,2,2,0.693147181,2,847,847,1,5,1,4,847,6.985641818,1928,0,0,2,1,1.386294361,1,4,8,7,5,4,4,0.693147181,6.073044534,4,3,4.605170186,3.871201011,1,7,2007,9,6,219500
30,3,3.044522438,10020,2,1,3,2,0,4,1,7,2,2,0,2,1.950325428,2.236944456,1922,1950,1,1,13,14,2,0,2,2,0,3,2,5,5,5.857933154,2,333,683,1,4,0,0,904,4.700480366,904,1,0,0,1,0,1,2,4,3,1,1,1,0,5.075173815,1,3,2.48490665,1.386294361,1,3,2009,9,6,61000
85,3,4.043051268,8846,2,1,3,3,0,1,3,5,2,2,0,6,5,5,1996,1996,1,1,12,13,2,0,4,3,2,5,4,4,7,5.697093487,2,572,870,1,5,1,4,914,4.700480366,914,0,0,1,0,0.693147181,1,3,5,7,1,2,2,0.693147181,6.356107661,4,3,2.48490665,1.386294361,1,7,2006,9,6,148000
60,1,4.624972813,11143,2,1,3,3,0,0,3,21,2,2,0,5,8,5,2004,2005,1,1,5,5,2,0,4,3,2,5,4,2,2,0.693147181,2,1580,1580,1,5,1,4,1580,6.786716951,2466,0,0,3,0,1.386294361,1,4,8,7,5,6,3,0.693147181,6.413458957,4,3,5.068904202,5.135798437,1,12,2007,9,6,340000
20,3,4.477336814,11394,2,1,4,3,0,0,3,22,2,2,0,2,9,2.236944456,2010,2010,3,1,12,13,3,5.857933154,4,3,2,6,4,4,7,7.275864601,2,411,1856,1,5,1,4,1856,4.700480366,1856,1,0,1,1,0,1,5,8,7,6,6,4,1.098612289,6.726233402,4,3,4.727387819,1.386294361,1,6,2010,7,1,340037.5
60,3,4.094344562,8123,2,1,3,3,0,4,3,8,6,2,0,5,6,5,2000,2000,1,1,12,13,1,2.772588722,3,3,2,5,4,2,2,0.693147181,2,982,982,1,5,1,4,1007,6.675823222,1800,0,0,2,1,1.098612289,1,3,7,7,4,6,4,0.693147181,6.137727054,4,3,4.605170186,4.143134726,1,6,2009,9,6,179000
